id,title,release_date,popularity,vote_average,vote_count,genre_ids,original_language
1669045,Halina Ni Aliya,2026-04-14,5.0168,0.0,0,99,tl
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022-11-25,5.0165,7.365,426,16|14|12,ja
9762,Step Up,2006-08-11,5.0163,6.871,3871,10402|18|10749|80,en
5336,"Salò, or the 120 Days of Sodom",1976-01-10,5.0157,6.336,2279,18|27,it
225574,Non-Stop,2014-02-26,5.0152,6.813,5704,28|53|9648,en
1263256,Happy Gilmore 2,2025-07-25,5.0149,6.553,924,35,en
933131,Badland Hunters,2024-01-26,5.0149,6.731,804,28|12|53|27,ko
675445,PAW Patrol: The Movie,2021-08-09,5.0144,7.328,1265,10751|35|12|16,en
934632,Rebel Moon - Part Two: The Scargiver,2024-04-19,5.014,6.062,1443,878|28|12,en
136400,2 Guns,2013-08-02,5.0128,6.5,4460,28|35|80,en
58595,Snow White and the Huntsman,2012-05-30,5.0121,5.988,8190,12|14|18,en
37094,Falling Down,1993-02-26,5.0116,7.392,4046,80|18|53,en
1083968,Locked,2025-03-20,5.0113,6.186,519,27|53,en
544,There's Something About Mary,1998-07-15,5.0104,6.627,5292,10749|35,en
26662,Detective Conan: The Phantom of Baker Street,2002-04-20,5.0076,7.8,228,16|12|9648|878|80,ja
550205,Wish Dragon,2021-01-15,5.0067,7.8,1463,16|10751|35|14|10749|12,en
491418,Instant Family,2018-11-13,5.0054,7.493,3206,35|18,en
434203,Newness,2017-11-03,5.0053,6.0,623,10749|18,en
445571,Game Night,2018-02-15,5.0037,6.846,6238,9648|35|80,en
527435,The Christmas Chronicles,2018-11-22,5.0016,7.162,2374,35|12|10751|14,en
11360,Dumbo,1941-10-31,5.0013,6.986,5263,16|10751,en
2310,Beowulf,2007-11-05,4.9979,5.913,3030,12|28|16,en
717930,Kandahar,2023-05-25,4.9977,6.764,1214,28|53|10752,en
1966,Alexander,2004-11-21,4.9966,5.951,3478,10752|36|28|12|18|10749,en
21733,Dragons Forever,1988-02-11,4.9961,7.242,299,28|35|10749,cn
72387,Safe,2012-04-16,4.9953,6.499,2653,28|80|53,en
171274,Inherent Vice,2014-12-12,4.9943,6.543,2692,18|9648|35,en
10030,Good Luck Chuck,2007-09-21,4.9943,5.9,1629,35|10749,en
49021,Killer Elite,2011-09-22,4.9932,6.266,2297,28|12|53,en
546726,Sub Rosa,2014-08-10,4.993,5.8,17,18|10749,en
867,Sliver,1993-05-21,4.9911,5.557,793,18|53,en
818,Austin Powers in Goldmember,2002-07-26,4.9907,6.015,3397,35|80,en
97630,Zero Dark Thirty,2012-12-19,4.9893,6.995,4846,53|18,en
13207,Friday the 13th,2009-02-11,4.9852,5.775,2831,27|53,en
47370,Japan's Longest Day,1967-08-03,4.9847,7.2,30,18|36|10752,ja
1223142,Girl Upstairs Who Likes Big Things,2023-12-01,4.9843,1.0,1,18|10749,ko
944,Lethal Weapon 4,1998-07-10,4.9818,6.599,2902,28|80|53,en
58574,Sherlock Holmes: A Game of Shadows,2011-11-22,4.9817,7.144,10879,12|80|9648|28,en
24128,Stop Making Sense,1984-10-19,4.9813,8.3,355,99|10402,en
1316427,7 Dogs,2026-05-28,4.9811,0.0,0,28|35,ar
121602,Dangerous Liaisons,2012-09-27,4.9807,5.9,43,18|10749,zh
542178,"The French Dispatch of the Liberty, Kansas Evening Sun",2021-10-21,4.9806,7.012,2943,18|35,en
166666,3096 Days,2013-02-21,4.9806,7.384,984,18,de
849,Krull,1983-07-29,4.9787,6.046,609,28|12|14|878,en
9056,Police Story,1985-12-14,4.9781,7.526,1029,28|80|35,cn
1017163,The Roundup 4: Punishment,2024-04-24,4.977,7.149,232,28|80|53|35,ko
1491,The Illusionist,2006-08-18,4.9765,7.297,5276,14|18|53|10749,en
9078,The Sword in the Stone,1963-12-25,4.9764,7.2,4075,16|10751|14,en
440471,Escape Plan 2: Hades,2018-06-05,4.9755,5.166,1541,28|53|80|9648|878,en
254904,The November Man,2014-08-27,4.9748,6.103,1585,80|28|53,en
1106739,Juror #2,2024-10-30,4.9747,6.884,2421,18|53,en
77950,Turbo,2013-07-11,4.9741,6.267,3652,16|10751,en
928,Gremlins 2: The New Batch,1990-06-15,4.9729,6.524,2873,35|27|14,en
9788,Accepted,2006-08-18,4.9704,6.446,1758,35,en
488623,Forgotten,2017-11-29,4.9698,7.89,1309,53|9648|80,ko
1633264,Louis Theroux: Inside the Manosphere,2026-03-10,4.9696,6.6,90,99,en
1503900,Die'ced: Reloaded,2025-08-08,4.9692,6.0,11,27|53,en
2898,As Good as It Gets,1997-12-19,4.9655,7.4,4087,18|35|10749,en
256040,Bāhubali: The Beginning,2015-07-10,4.9652,7.523,916,28|18,te
37933,Tales from Earthsea,2006-07-29,4.9643,6.5,1474,16|14|12,ja
990140,Sakra,2023-01-16,4.9631,6.4,195,28,cn
51540,Horrible Bosses,2011-07-08,4.9617,6.574,6753,35|80,en
657,From Russia with Love,1963-10-10,4.9592,7.1,3330,28|53|12,en
817,Austin Powers: The Spy Who Shagged Me,1999-06-08,4.9585,6.301,3638,35|12|80,en
9665,Glory,1989-12-15,4.9565,7.477,1790,18|36|10752,en
1355666,Love Untangled,2025-08-28,4.9545,8.3,187,10749|18|35,ko
44264,True Grit,2010-12-22,4.9519,7.306,5703,18|12|37,en
721176,사내정사: 은밀한 회의실,2020-04-24,4.9513,5.0,1,,ko
44826,Hugo,2011-11-22,4.9496,7.174,7620,12|18|10751,en
328387,Nerve,2016-06-27,4.9481,7.001,6992,9648|12|80,en
9522,Wedding Crashers,2005-07-13,4.9476,6.496,4667,35|10749,en
450679,The Perfect Catch,2017-04-22,4.9475,6.4,66,10749|18|10770,en
9600,Big Momma's House,2000-05-31,4.9467,5.815,2442,80|35,en
931349,Ash,2025-03-20,4.9465,5.2,426,27|878|53,en
1610901,Aag Lagay Basti Mein,2026-03-20,4.946,0.0,0,28|80|35,ur
439,La Dolce Vita,1960-02-05,4.9459,8.0,2020,35|18,it
6950,Outbreak,1995-03-10,4.9439,6.6,2455,28|18|878|53,en
2277,Bicentennial Man,1999-12-17,4.9433,7.265,3866,878|18,en
9341,The Core,2003-03-28,4.9417,5.81,2117,878|12|53,en
1316147,Grand Prix of Europe,2025-07-18,4.9402,7.261,46,16|12|35,de
1155648,S-friends: Hatsukoi,2023-07-21,4.9384,7.0,2,18|10749,ja
66245,Arunachalam,1997-04-10,4.9361,7.224,29,28|18|35,ta
334,Magnolia,1999-12-17,4.9353,7.7,3968,18,en
9482,Judge Dredd,1995-06-30,4.9334,5.85,2705,878|28,en
254869,Torrente 5: Operation Eurovegas,2014-10-03,4.9284,5.602,205,28|35|80,es
11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,4.9284,6.8,5254,12|35|10751,en
387,Das Boot,1981-09-17,4.9283,8.086,2482,18|36|10752,de
1654,The Dirty Dozen,1967-06-15,4.9259,7.584,1300,28|12|10752,en
10796,The One,2001-11-02,4.9255,6.13,1706,28|878|53,en
1557848,The Sleeper,2025-10-29,4.9254,6.7,3,28|53|18,tr
852370,Idol Seungha's R-Rated Film Shooting,2021-06-24,4.9247,6.5,45,18,ko
1206008,Ella McCay,2025-12-11,4.9242,5.5,103,35|18,en
5082,The Traveling Companion,1981-01-03,4.9242,3.8,9,35,it
97370,Under the Skin,2014-03-14,4.9207,6.146,3772,53|878|18,en
1309012,Altered,2025-09-18,4.9196,5.84,100,878|28,en
446354,The Post,2017-12-22,4.9195,7.002,4880,18|36,en
48624,Urotsukidōji: Legend of the Overfiend,1989-03-18,4.9183,5.983,117,16|28|27|14,ja
176241,Prison Break: The Final Break,2009-09-10,4.9176,7.509,718,28|18|53,en
1108354,Kali: Avenging Angel,2024-05-31,4.9169,7.0,135,28|53|12,fr
267860,London Has Fallen,2016-03-02,4.9169,6.2,5069,28|53,en
72976,Lincoln,2012-11-09,4.9162,6.848,4029,36|18,en
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-11-01,4.9158,5.775,2080,27,en
1900,Traffic,2000-12-27,4.9158,7.087,2381,53|18|80,en
381283,mother!,2017-09-13,4.9157,6.961,7053,27|18,en
4478,Indecent Proposal,1993-04-07,4.9137,6.398,1595,10749|18,en
10137,Stuart Little,1999-12-17,4.9131,6.068,4619,10751|14|35|12,en
1242265,Fuze,2026-03-23,4.9127,6.2,9,28|80|53,en
441130,Wolfwalkers,2020-10-26,4.9113,8.197,1357,16|10751|12|14,en
9425,Soldier,1998-10-23,4.9109,6.4,927,878|28|18,en
253,Live and Let Die,1973-06-27,4.9107,6.504,2266,12|28|53,en
207932,Inferno,2016-10-13,4.9085,6.088,6595,9648|53|28,en
9313,The Man in the Iron Mask,1998-03-12,4.9078,6.647,4103,12|28|18,en
12208,Casino Royale,1967-04-18,4.9076,5.252,811,12|28|35,en
11522,Pretty in Pink,1986-02-28,4.906,6.7,1191,10749|18,en
376540,Mathilde,2017-10-25,4.9058,5.8,80,36|18|10749,ru
8913,Pet Sematary,1989-04-21,4.9049,6.6,2361,27,en
1058694,Radical,2023-10-19,4.9044,8.322,498,18,es
12166,Achilles and the Tortoise,2008-09-20,4.9001,7.0,107,35|18,ja
17899,"Sex, Party and Lies",2009-03-27,4.8994,4.591,159,35|18,es
1103,Escape from New York,1981-05-23,4.8976,7.047,3483,28|53|878,en
864101,Mira,2022-12-22,4.8935,7.453,418,878|18|12|10751,ru
340837,A Cure for Wellness,2017-02-15,4.8934,6.352,4151,27|9648|878,en
399404,Darkest Hour,2017-11-22,4.8933,7.4,5491,18|36,en
23629,Sucker Punch,2011-03-24,4.8915,6.193,5023,28|14|53,en
271718,Trainwreck,2015-07-17,4.89,5.786,2706,35|10749,en
11299,Cowboy Bebop: The Movie,2001-09-01,4.8895,7.722,1018,28|16|878,ja
587727,Busty Girlfriend,2019-03-08,4.8883,7.3,35,10749,ko
763164,Apex,2021-11-12,4.8856,5.139,603,28|53|878,en
64635,Total Recall,2012-08-02,4.885,6.028,5830,28|878|53,en
1405338,Demon City,2025-02-26,4.881,6.905,317,28|80|14|53,ja
381890,The Mermaid,2016-02-08,4.88,6.546,482,35|14|10749,zh
9889,Shallow Hal,2001-11-01,4.8799,6.165,3122,35|10749|14|18,en
2019,Hard Target,1993-04-27,4.879,6.481,1318,28|53|80,en
123338,Sex and Zen III,1998-04-23,4.8783,6.2,29,35|10749|18,cn
10200,The Day the Earth Stood Still,2008-12-10,4.8775,5.654,3707,18|878|53,en
137094,Jack Ryan: Shadow Recruit,2014-01-15,4.8768,6.122,3051,28|18|53,en
1443,The Virgin Suicides,2000-04-21,4.876,7.1,3577,18|10749,en
1832,Dogma,1999-10-04,4.8759,6.9,2804,14|35|12,en
563535,Pleasure in the Mirror,1982-07-09,4.8746,1.7,3,18,ja
8643,The Exorcism of Emily Rose,2005-09-09,4.8746,6.605,3024,80|18|27|53,en
14306,Marley & Me,2008-12-25,4.8744,7.183,4772,35|10751,en
22843,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,4.8735,7.8,988,16|878|28|18,ja
20677,Detective Conan: Captured in Her Eyes,2000-04-22,4.8721,7.4,199,16|80|18|9648|12,ja
571,The Birds,1963-03-28,4.8715,7.513,4435,27|53,en
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,4.8714,7.216,1565,16|35|28|878,en
988078,Through My Window: Across the Sea,2023-06-23,4.8699,6.551,954,10749|18|35,es
144288,Berserk: The Golden Age Arc III - The Advent,2013-02-01,4.8688,7.649,402,16|28|12|18|14,ja
1281,Bean,1997-07-03,4.8639,6.468,2570,10751|12|35,en
630566,Clouds,2020-10-09,4.8629,8.238,1047,10402|18|10749,en
13027,Eagle Eye,2008-09-25,4.8609,6.486,3081,9648|53|28,en
9404,Police Story 4: First Strike,1996-02-10,4.8606,6.5,528,28|12|35|80|18|53,cn
12106,The Quick and the Dead,1995-02-09,4.8561,6.5,1927,37|28|18|10749|53,en
595,To Kill a Mockingbird,1962-12-20,4.8561,7.996,2837,18,en
1677,Ray,2004-10-29,4.856,7.449,2182,18|10402,en
521029,Annabelle Comes Home,2019-06-26,4.8554,6.407,3810,27,en
511987,Crawl,2019-07-10,4.8549,6.322,3351,27|53,en
688425,Set My Heart to Five,,4.8545,0.0,0,35|878,en
188222,Entourage,2015-06-03,4.8541,6.24,1103,35|18,en
277,Underworld,2003-09-19,4.85,6.847,6543,14|28|53,en
39437,Beloved,1998-10-16,4.8496,5.8,106,18|53|27|9648,en
11622,Blast from the Past,1999-02-12,4.8494,6.8,1203,18|10749|35,en
1635518,Warat,2026-02-27,4.8475,4.5,2,18|28,tl
1029955,Kinds of Kindness,2024-05-30,4.8451,6.498,1246,18|35,en
36419,After.Life,2009-11-07,4.8446,6.324,1222,18|27|9648|53,en
72570,The Vow,2012-02-05,4.8432,7.229,4225,18|10749,en
38410,The Poughkeepsie Tapes,2007-04-27,4.842,6.6,739,27|9648|80|53,en
581387,Ashfall,2019-12-19,4.8412,6.8,620,28|12|53,ko
8224,8MM,1999-02-26,4.8381,6.477,2235,53|80|9648,en
713364,Clown in a Cornfield,2025-05-02,4.8379,6.117,516,27|9648|53,en
972533,Last Breath,2025-02-27,4.8373,6.887,618,53|18,en
15015,Barbie as Rapunzel,2002-10-01,4.8357,7.012,1273,16|10751,en
1338799,JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,2025-05-30,4.8355,8.3,67,16|28|14,ja
568467,Ammonite,2020-11-13,4.8344,6.916,634,10749|18,en
184004,Doraemon: Nobita and the Haunts of Evil,1982-03-13,4.8339,6.7,45,10751|16|12|14|878,ja
39202,Detective Conan: Crossroad in the Ancient Capital,2003-04-19,4.8315,7.1,176,16|9648|12,ja
10201,Yes Man,2008-12-09,4.8315,6.688,7329,35|10749,en
335117,Delicious Delivery,2015-04-02,4.8308,4.1,7,10749,ko
5994,The Family Man,2000-12-12,4.8305,6.813,2183,35|18|10749|14,en
927254,The Twits,2025-10-17,4.8302,6.0,98,16|35|10751|14,en
341013,Atomic Blonde,2017-07-26,4.827,6.436,6589,28|53,en
1425045,Brick,2025-07-02,4.8262,5.781,711,53|878,de
10951,Gorgeous,1999-02-12,4.8247,6.426,410,12|28|35|10749,cn
15999,Vampire Hunter D: Bloodlust,2001-04-21,4.8241,7.666,781,16|14|27|28|12|878,ja
1073380,The Qing Palace's Secret Affairs 1,2002-01-01,4.8239,6.0,1,18,zh
619,The Bodyguard,1992-11-25,4.8209,6.7,3210,28|18|10749,en
55156,Hail the Judge,1994-03-31,4.82,7.4,147,35|18,zh
791177,Bones and All,2022-11-18,4.8199,7.0,1607,27|10749|18,en
511809,West Side Story,2021-12-08,4.8181,6.928,1758,18|10749|80,en
9705,Swordfish,2001-06-08,4.8167,6.26,2913,28|80|53,en
4995,Boogie Nights,1997-10-07,4.8158,7.627,3523,18,en
54138,Star Trek Into Darkness,2013-05-05,4.8144,7.319,9588,28|12|878,en
9029,What Happens in Vegas,2008-05-07,4.8138,6.111,3274,35|10749,en
103731,Mud,2013-04-26,4.8127,7.059,3035,18,en
59859,Kick-Ass 2,2013-07-17,4.8126,6.404,6533,28|12|80,en
72784,The Loft,2014-10-14,4.8125,6.409,1558,53,en
162903,The Fifth Estate,2013-10-11,4.812,6.013,1070,18|53,en
353616,Pitch Perfect 3,2017-12-20,4.8111,6.508,3447,10402|35,en
1175174,Fackham Hall,2025-12-05,4.8106,6.702,136,35,en
926606,The Home,2025-07-24,4.8096,6.761,205,9648|27|53,en
33542,Rumble in the Bronx,1995-01-21,4.8094,6.819,1141,80|28|35|53,cn
8367,Robin Hood: Prince of Thieves,1991-06-14,4.8071,6.855,3548,28|12|18,en
1566589,No Other Love,2026-03-21,4.8062,6.0,1,10749|80|9648,zh
487558,BlacKkKlansman,2018-08-09,4.8058,7.491,8048,80|35|18|36,en
31924,The Morning After,1986-12-25,4.8052,5.9,132,53|9648|10749|80,en
71319,Gift From Above,2003-12-18,4.8027,4.7,15,80|18|35,he
11045,Taxi,2004-10-06,4.8026,5.547,1156,28|35|53|80,en
1327688,One Mile: Chapter One,2026-02-20,4.802,7.2,73,28|80,en
6637,National Treasure: Book of Secrets,2007-12-19,4.8008,6.373,5498,28|12|9648|53,en
9100,The Craft,1996-05-03,4.7983,6.774,2031,27|18|14,en
846,The X-Files,1998-06-19,4.7978,6.903,1777,9648|878|53,en
176983,One Piece Film: Z,2012-12-15,4.7975,7.493,556,16|14|28|12,ja
884,Crash,1996-07-17,4.7956,6.466,1321,53|18,en
1576,Resident Evil,2002-03-15,4.7952,6.651,6855,27|28|878,en
18311,Days of Being Wild,1990-12-15,4.7945,7.247,577,80|18|10749,cn
1109086,War 2,2025-08-13,4.794,5.8,60,28|53,hi
625119,The Spring Outside the Fence,1985-08-10,4.7926,0.0,0,18,zh
39324,Dragon Ball Z: The History of Trunks,1993-02-24,4.7925,7.614,594,16|28|878,ja
4561,The Story of O,1975-08-27,4.7918,5.5,176,18,fr
1171462,Golden Kamuy,2024-01-19,4.7866,6.935,85,28|12|35,ja
340666,Nocturnal Animals,2016-11-04,4.7824,7.414,8250,18|53,en
63311,The Skin I Live In,2011-08-17,4.781,7.489,4580,18|27|9648|53,es
926,Galaxy Quest,1999-12-25,4.7805,7.082,2490,35|878|12,en
2322,Sneakers,1992-09-09,4.7801,6.913,1041,35|80|18,en
39107,Dragon Ball Z: Fusion Reborn,1995-03-04,4.7794,7.529,911,16|28|878,ja
661930,The Swarm,2021-04-09,4.778,5.797,505,27|18,fr
34067,Pokémon: Lucario and the Mystery of Mew,2005-07-16,4.775,7.0,328,10751|12|16|14|28|878,ja
626872,Emergency Declaration,2022-08-03,4.7734,7.471,424,28|18|53,ko
316727,The Purge: Election Year,2016-06-29,4.7734,6.382,5471,28|27|53,en
9398,Zoolander,2001-09-28,4.773,6.218,4866,35,en
768744,My Hero Academia: World Heroes' Mission,2021-08-06,4.7729,7.594,615,16|28|12|878,ja
2082,Halloween,2007-08-31,4.7716,6.226,2524,27,en
15137,Evangelion: 1.0 You Are (Not) Alone,2007-09-01,4.7715,7.598,1077,16|878|28|18,ja
41533,Climber's High,2008-07-05,4.7706,6.1,12,18,ja
24655,The Car,1977-05-12,4.7695,6.335,315,27|28|53|9648,en
9399,Lionheart,1990-06-07,4.7694,6.6,1135,28,en
682,The Man with the Golden Gun,1974-12-04,4.769,6.457,2257,12|28|53,en
1140535,Presence,2025-01-17,4.7689,6.121,715,18|27|53,en
10439,Hocus Pocus,1993-07-16,4.7689,7.035,3263,14|35|10751,en
507241,The Killer's Game,2024-09-12,4.7684,6.403,533,28|35|53,en
276811,You Speak of Prague: The Second Trial of Artur London,1971-06-15,4.7648,6.2,4,99,fr
241554,Run All Night,2015-03-11,4.7648,6.429,2951,28|80|53,en
471564,The Couple's Sponsor,2016-09-09,4.7645,6.0,1,18|10749,ko
1134754,172 Days,2023-11-23,4.764,5.8,32,18|10749,id
801688,Kalki 2898-AD,2024-06-26,4.7624,6.418,171,18|28|14|878,te
13483,Awake,2007-11-28,4.7616,6.542,1507,53|80|9648,en
98613,Doraemon: Nobita and the Windmasters,2003-03-08,4.7612,7.164,55,16|14|12|10751|878,ja
514207,Invasion,2020-02-27,4.7604,6.9,876,878|18|28,ru
74643,The Artist,2011-10-12,4.7596,7.44,3493,18|35|10749,fr
11583,The First Great Train Robbery,1978-12-14,4.759,6.7,425,53|12|18|80,en
11287,A League of Their Own,1992-07-01,4.7583,7.204,1519,35|18,en
1432605,My Father's Shadow,2025-09-19,4.7578,7.733,30,18,en
10033,Just Friends,2005-11-23,4.7565,6.204,1765,35|10749,en
7549,Fearless,2006-01-26,4.7559,7.507,1389,18|28,zh
480681,An Affair,2018-10-05,4.7557,5.4,61,18,no
20982,Naruto Shippuden the Movie,2007-08-04,4.7553,7.403,1054,16|28|14,ja
41513,The Smurfs,2011-07-29,4.7548,5.76,3980,16|10751|12|35|14,en
985932,Virgin Forest,2022-06-24,4.7542,5.1,19,53|80|18,tl
11978,Men of Honor,2000-09-13,4.7513,7.482,2476,18,en
873,The Color Purple,1985-12-18,4.749,7.726,1952,18|36,en
11528,The Sandlot,1993-04-07,4.7489,7.543,1303,10751|35|18,en
522931,Hitman's Wife's Bodyguard,2021-06-14,4.7482,6.65,2556,28|35|80|53,en
26466,Triangle,2009-10-16,4.7477,6.9,2930,27,en
13688,CJ7,2008-01-30,4.7472,7.3,781,35|18|10751|14|878,cn
413594,Sword Art Online the Movie: Ordinal Scale,2017-02-18,4.7471,7.669,743,16|28|12|14|878,ja
13825,The Lazarus Project,2008-10-24,4.747,5.969,388,18|53,en
34016,She's Out of My League,2010-03-11,4.746,6.485,2314,10749|35,en
11198,City Hunter,1993-01-14,4.7454,6.602,452,28|12|35|10749,cn
10377,My Cousin Vinny,1992-03-13,4.7452,7.502,1850,35|18,en
12289,Red Cliff,2008-07-10,4.7445,7.1,878,12|18|36|28|10752,zh
9550,House of Flying Daggers,2004-08-03,4.7444,7.267,1773,12|18|28,zh
8645,The Happening,2008-06-11,4.744,5.396,3912,53|878,en
2860,Claire's Knee,1970-12-11,4.7435,7.271,291,18|10749,fr
79707,Children Who Chase Lost Voices,2011-05-07,4.7434,7.246,774,16|12|14|10751,ja
33217,Diary of a Wimpy Kid,2010-03-19,4.7412,6.266,1750,35|10751,en
1013850,A Real Pain,2024-11-01,4.7408,6.774,1362,35|18,en
59436,Midnight in Paris,2011-05-11,4.7406,7.515,7697,14|35|10749,en
502416,Ma,2019-05-29,4.7396,5.8,2414,27|53,en
25074,Miracles: The Canton Godfather,1989-06-15,4.7395,7.1,180,80|28|35|18,cn
10402,Deuce Bigalow: Male Gigolo,1999-12-10,4.7391,5.976,1525,35|10749,en
1600028,A Father's Miracle,2025-12-25,4.7386,7.8,73,18,es
329996,Dumbo,2019-03-27,4.7384,6.59,4509,10751|14|12,en
46529,I Am Number Four,2011-02-18,4.7379,6.177,4938,28|53|878|12,en
488143,Laboratory Conditions,2018-10-13,4.7374,7.8,21,27|18|878,en
530956,All Day and a Night,2020-05-01,4.7357,6.2,179,18,en
8095,Cleopatra,1963-06-12,4.7344,7.046,837,18|36|10749,en
3591,One Million Years B.C.,1966-11-24,4.734,6.1,239,12|14,en
5721,Vixen!,1968-10-15,4.7338,5.5,102,18,en
814,An American Werewolf in London,1981-08-21,4.7334,7.396,2673,35|27,en
1636,Bedazzled,2000-10-19,4.7326,6.093,2085,14|35|10749,en
1461181,Hierarchy,2025-08-15,4.7317,5.75,30,28|80|53,en
522402,Finch,2021-11-04,4.7307,7.804,3897,878|18|12,en
300669,Don't Breathe,2016-06-08,4.7303,7.014,7911,27|53|80,en
3021,1408,2007-06-22,4.7296,6.699,4839,27|9648,en
559907,The Green Knight,2021-07-29,4.7284,6.603,2168,12|18|14,en
395991,Only the Brave,2017-09-22,4.7283,7.453,1836,18|36,en
14001,Dead Silence,2007-03-16,4.7276,6.448,2427,27,en
7553,Waiting...,2005-10-07,4.7276,6.205,973,35|10749,en
39205,Detective Conan: The Private Eyes' Requiem,2006-04-15,4.7267,7.1,159,16|9648|12,ja
1196470,Survive,2024-06-19,4.7265,5.791,357,878|53|12|28,fr
1306322,Spaceballs: The New One,2027-04-23,4.7264,0.0,0,35|878,en
1497348,Alas Roban,2026-01-15,4.7254,5.25,4,18|27|9648,id
5176,3:10 to Yuma,2007-09-06,4.7246,7.23,3981,37,en
75624,Naruto Shippuden the Movie: Blood Prison,2011-07-30,4.7229,7.249,695,53|16|28|35|27|9648,ja
1086747,The Watchers,2024-06-06,4.7217,6.354,1554,14|27|9648,en
4553,The Machinist,2004-09-24,4.7193,7.523,6093,53|18,en
201223,Blue Exorcist: The Movie,2012-12-28,4.7188,7.2,173,16|14|9648|27|28,ja
161704,Doraemon: Nobita's Little Star Wars,1985-03-16,4.7175,7.1,53,16|12|10751|14|878,ja
10054,Spy Kids,2001-03-18,4.7167,5.8,3684,10751|28|35|12|878,en
1404791,Dollhouse,2025-06-13,4.7156,7.738,40,27|9648,ja
268531,Captain Underpants: The First Epic Movie,2017-06-01,4.7141,6.29,1346,10751|35|16|878|28,en
1135869,Salome,2023-05-13,4.7128,10.0,2,18|10749,xx
699,For Your Eyes Only,1981-06-24,4.7124,6.539,2060,12|28|53,en
610892,Violet Evergarden: Eternity and the Auto Memory Doll,2019-09-06,4.7114,8.073,451,18|14|16,ja
227306,Unbroken,2014-12-25,4.7111,7.421,4347,18|10752,en
192141,No Escape,2015-08-26,4.711,6.9,2704,53|28,en
864370,Incantation,2022-03-18,4.7097,6.8,815,27,zh
573364,Detective Conan: Episode One - The Great Detective Turned Small,2017-01-20,4.7074,7.6,34,16|80|9648|10770|35,ja
1241634,Saiyaara,2025-07-18,4.7069,6.4,136,10749|18|10402,hi
26505,Arthur and the Revenge of Maltazard,2009-11-26,4.7056,5.745,1770,12|14|16|10751,fr
1309083,Dolly,2026-03-06,4.7042,6.308,26,27,en
25793,Precious: Based on the Novel 'Push' by Sapphire,2009-11-06,4.7029,7.326,1763,18,en
28808,Detective Conan: The Last Wizard of the Century,1999-04-17,4.7021,7.3,194,12|16|80|18|9648,ja
11474,The Warriors,1979-02-01,4.6962,7.665,2344,28|53,en
938150,Wardriver,2026-03-04,4.6949,6.375,12,80|53,en
475961,Curvature,2017-10-08,4.694,4.938,81,878|53,en
38167,Eat Pray Love,2010-08-12,4.6939,6.242,2611,18|10749,en
687209,Female Wars: The Man Who Moved In,2016-10-17,4.6935,6.0,2,18,ko
992774,Cuatro,2023-03-31,4.6933,4.0,6,18,tl
540901,Hustlers,2019-09-12,4.6901,6.47,3074,18|35|80,en
1576198,Madulas,2025-11-14,4.6895,4.0,1,18,en
1339713,Obsession,2026-04-16,4.6894,0.0,0,27,en
575813,Better Days,2019-10-25,4.6886,8.121,545,18|80|10749,zh
57165,Wrath of the Titans,2012-03-28,4.6886,5.759,4474,14|12|28,en
492188,Marriage Story,2019-09-28,4.6881,7.734,7368,18,en
501929,The Mitchells vs. the Machines,2021-04-22,4.688,7.8,3312,16|12|35,en
8814,Doom,2005-10-20,4.6879,5.187,2409,28|27|878,en
2486,Eragon,2006-12-14,4.6861,5.123,3426,14|28|12|10751,en
1127674,The Forbidden City,2025-03-08,4.686,7.0,316,28|18|10749,it
445651,The Darkest Minds,2018-07-25,4.6859,7.022,2918,28|12|18,en
122583,Detective Conan: The Eleventh Striker,2012-04-14,4.6847,6.8,143,16|9648|28,ja
239416,My First 40 Years,1987-11-05,4.6843,3.2,18,35,it
1242434,Highest 2 Lowest,2025-08-14,4.6841,5.512,451,53|80|18,en
9257,S.W.A.T.,2003-08-08,4.6823,6.154,2680,28|53|80,en
1014590,Upgraded,2024-02-07,4.6789,7.175,992,10749|35,en
15,Citizen Kane,1941-04-17,4.6785,7.978,6000,9648|18,en
964980,Air,2023-04-05,4.678,7.284,2291,18|36,en
258480,Carol,2015-11-20,4.6763,7.5,3932,10749|18,en
49524,R.I.P.D.,2013-07-18,4.6741,5.854,4256,14|28|35,en
